created,text,retwc,hashtag,followers,friends
2021-10-09 03:59:11,"b'RT @dbRaevn: Over the next seven days, there are more than 52,500 first-dose vaccination appointments available through Victoria\xe2\x80\x99s vaccinat\xe2\x80\xa6'",61,None,440,756
2021-10-09 03:59:01,"b'RT @ntfcovid19ph: PH gets 2.8-M doses of procured Moderna, AstraZeneca vaccines\n\nThe Philippines on Friday, October 8, received a total of\xe2\x80\xa6'",18,None,69,279
2021-10-09 03:58:43,"b'RT @citizentvkenya: Kenya receives 860,000 doses of AstraZeneca Covid-19 vaccine https://t.co/JgZE0HK6yN https://t.co/UI2TUk3Iqn'",1,None,199,1609
2021-10-09 03:58:28,"b""@paulscollins @EveExamines @kprather88 @DFisman You're right.\nVector (usually AstraZeneca) and then - after a delay\xe2\x80\xa6 https://t.co/R51O93YhOY""",0,None,223,840
2021-10-09 03:57:35,"b'RT @dbRaevn: Over the next seven days, there are more than 52,500 first-dose vaccination appointments available through Victoria\xe2\x80\x99s vaccinat\xe2\x80\xa6'",61,None,111,328
2021-10-09 03:57:01,b'@kirpputar @ir_rkp @kokoomus @keskusta @Demarit @vasemmisto @vihreat @persut @sfprkp @KDpuolue #Kyriakides #Pfizer\xe2\x80\xa6 https://t.co/3YHyS30C64',0,Kyriakides,918,729
2021-10-09 03:56:59,"b'RT @dbRaevn: Over the next seven days, there are more than 52,500 first-dose vaccination appointments available through Victoria\xe2\x80\x99s vaccinat\xe2\x80\xa6'",61,None,916,1063
2021-10-09 03:56:35,"b'RT @calmecam: Canada quietly distributed 3/4 of a million doses of AstraZeneca to Trinidad and Tobago, St Vincent and the Grenadines, Jamai\xe2\x80\xa6'",287,None,378,1014
2021-10-09 03:56:01,b'RT @wcchen: U.S. will accept WHO-approved COVID-19 vaccines for international visitors. AstraZeneca and other non-US vaccines good to go.\nh\xe2\x80\xa6',16,None,1624,773
2021-10-09 03:55:45,"b'The UK was already contemplating whether mixing vaccines (Pfizer + AstraZeneca particularly) could actually improve immune response, so...'",0,None,467,723
2021-10-09 03:55:01,"b'@CNN COVID-19 vaccines profits in 2021\n\nPfizer, Johnson &amp; Johnson, Moderna, AstraZeneca\nhttps://t.co/q24CVpe0xs'",0,None,275,181
2021-10-09 03:54:32,b'@DebLudwin @DrJohnB2 India is using the AstraZeneca vaccine heavily which has a known rare adverse effect of blood\xe2\x80\xa6 https://t.co/I1s1yLN7ki',0,None,1012,933
2021-10-09 03:54:20,"b'RT @SciNate: Just decided to bring my 2nd #AstraZeneca dose forward, and now I have a booking at a state hub within the hour. It really cou\xe2\x80\xa6'",61,AstraZeneca,1531,1444
2021-10-09 03:53:59,b'RT @wcchen: U.S. will accept WHO-approved COVID-19 vaccines for international visitors. AstraZeneca and other non-US vaccines good to go.\nh\xe2\x80\xa6',16,None,670,380
2021-10-09 03:53:32,"b'RT @DrJohnB2: 48-year-old man \n- 13 days after receiving the 1st dose of the #CovidVaccine (AstraZeneca): haematuria (blood in the urine),\xe2\x80\xa6'",191,CovidVaccine,320,187
2021-10-09 03:53:02,"b'In our latest issue, The ASEAN talks to Indonesian scientist Carina Joe, who was involved in the development of the\xe2\x80\xa6 https://t.co/EhPcTRHzFt'",0,None,403,31
2021-10-09 03:52:39,b'covid - 19-vaccination-radio-astrazeneca-is-available-in-pharmacies-across-australia',0,None,34,19
2021-10-09 03:52:18,b'RT @theserhajm: Here are the vaccination sites for this Saturday and Sunday in the parish of St Catherine. Astrazeneca and Johnson &amp; Johnso\xe2\x80\xa6',11,None,71,300
2021-10-09 03:52:15,b'@UG_confesses Is Astrazeneca a joke to you?',0,None,858,1193
2021-10-09 03:52:11,b'RT @theserhajm: Here are the vaccination sites for this Saturday and Sunday in the parish of St.Thomas. Astrazeneca and Johnson &amp; Johnson a\xe2\x80\xa6',7,None,71,300
2021-10-09 03:51:51,b'Western Australia disgracefully isolated! @MarkMcGowanMP note!\nRisk of death due to TTS from receiving the AstraZen\xe2\x80\xa6 https://t.co/o9HCZckB5j',0,None,170,646
2021-10-09 03:51:27,"b'RT @DrJohnB2: 48-year-old man \n- 13 days after receiving the 1st dose of the #CovidVaccine (AstraZeneca): haematuria (blood in the urine),\xe2\x80\xa6'",191,CovidVaccine,1336,270
2021-10-09 03:51:26,"b'COVID-19: NPHCDA receives 501,600 AstraZeneca\xc2\xa0vaccines https://t.co/gRtBfGhdNh'",0,None,465,7
2021-10-09 03:51:13,"b'@cynthiamckinney They claim for fighting known pandemic threats, and the unknown threats of the future the deal is\xe2\x80\xa6 https://t.co/QpZDvQ6mzF'",0,None,252,961
2021-10-09 03:50:45,"b'RT @BellRibeiroAddy: The AstraZeneca vaccine, praised by Boris Johnson in his speech, was 97% publicly funded.\n\nWe got vaccines in under a\xe2\x80\xa6'",10945,None,84,636
2021-10-09 03:50:34,b'RT @DrJohnB2: A 42-year-old woman\n- Visual impairment &amp; severe headache 9 days after the 1st dose of te #CovidVaccine (Astrazeneca)\n- 2 day\xe2\x80\xa6',199,CovidVaccine,1336,270
2021-10-09 03:50:12,"b'RT @calmecam: Canada quietly distributed 3/4 of a million doses of AstraZeneca to Trinidad and Tobago, St Vincent and the Grenadines, Jamai\xe2\x80\xa6'",287,None,152,249
2021-10-09 03:50:00,"b'@nmsuganda: @GovUganda has received 5,690,363 doses of #COVID19 vaccines comprising of; AstraZeneca, Sinovac, Moder\xe2\x80\xa6 https://t.co/QZl7hW7FF4'",0,COVID19,113209,1170
2021-10-09 03:49:17,b'RT @wcchen: U.S. will accept WHO-approved COVID-19 vaccines for international visitors. AstraZeneca and other non-US vaccines good to go.\nh\xe2\x80\xa6',16,None,1360,1364
2021-10-09 03:49:12,b'RT @Kirky861: @MacLeodLisa @AstraZeneca .@TuckerCarlson \n\nIn the past four months the US government has recorded more deaths after receivin\xe2\x80\xa6',15,None,1005,141
2021-10-09 03:48:21,b'RT @wcchen: U.S. will accept WHO-approved COVID-19 vaccines for international visitors. AstraZeneca and other non-US vaccines good to go.\nh\xe2\x80\xa6',16,None,211,107
2021-10-09 03:47:31,b'BIG PHARMA CRIMINAL HISTORY \xf0\x9f\xa5\xb6\nPfizer 2.3billion fined for fraud...now we know its all abt our health \xf0\x9f\x98\x82\n1.@GlaxoBRK\xe2\x80\xa6 https://t.co/z8s1KxKAcG',0,None,16,162
2021-10-09 03:46:20,"b'RT @BellRibeiroAddy: The AstraZeneca vaccine, praised by Boris Johnson in his speech, was 97% publicly funded.\n\nWe got vaccines in under a\xe2\x80\xa6'",10945,None,317,100
2021-10-09 03:46:09,b'RT @PissedOffMonkey: The people buying into this getting your life back to normal..\nTake the first shot available..\nAstraZeneca not recogni\xe2\x80\xa6',13,None,2002,4345
2021-10-09 03:45:19,b'RT @wcchen: U.S. will accept WHO-approved COVID-19 vaccines for international visitors. AstraZeneca and other non-US vaccines good to go.\nh\xe2\x80\xa6',16,None,1154,914
2021-10-09 03:44:57,"b'RT @SciNate: Just decided to bring my 2nd #AstraZeneca dose forward, and now I have a booking at a state hub within the hour. It really cou\xe2\x80\xa6'",61,AstraZeneca,15829,17429
2021-10-09 03:44:15,b'RT @theserhajm: Here are the vaccination sites for this Saturday and Sunday in the parish of St Catherine. Astrazeneca and Johnson &amp; Johnso\xe2\x80\xa6',11,None,90,83
2021-10-09 03:43:23,"b'RT @DrJohnB2: 48-year-old man \n- 13 days after receiving the 1st dose of the #CovidVaccine (AstraZeneca): haematuria (blood in the urine),\xe2\x80\xa6'",191,CovidVaccine,144,835
2021-10-09 03:43:20,"b'RT @BellRibeiroAddy: The AstraZeneca vaccine, praised by Boris Johnson in his speech, was 97% publicly funded.\n\nWe got vaccines in under a\xe2\x80\xa6'",10945,None,601,287
2021-10-09 03:42:43,"b""Bro. This AstraZeneca is killing me. The fever is crazy. Apparently, you're not even supposed to treat it.""",0,None,1825,874
2021-10-09 03:42:19,"b'RT @SciNate: Just decided to bring my 2nd #AstraZeneca dose forward, and now I have a booking at a state hub within the hour. It really cou\xe2\x80\xa6'",61,AstraZeneca,594,1376
2021-10-09 03:41:37,b'RT @wcchen: U.S. will accept WHO-approved COVID-19 vaccines for international visitors. AstraZeneca and other non-US vaccines good to go.\nh\xe2\x80\xa6',16,None,1402,1087
2021-10-09 03:41:26,"b'RT @calmecam: Canada quietly distributed 3/4 of a million doses of AstraZeneca to Trinidad and Tobago, St Vincent and the Grenadines, Jamai\xe2\x80\xa6'",287,None,422,578
2021-10-09 03:41:07,b'RT @wcchen: U.S. will accept WHO-approved COVID-19 vaccines for international visitors. AstraZeneca and other non-US vaccines good to go.\nh\xe2\x80\xa6',16,None,4174,1302
2021-10-09 03:40:59,"b'RT @SciNate: Just decided to bring my 2nd #AstraZeneca dose forward, and now I have a booking at a state hub within the hour. It really cou\xe2\x80\xa6'",61,AstraZeneca,193,934
2021-10-09 03:40:41,"b'RT @BellRibeiroAddy: The AstraZeneca vaccine, praised by Boris Johnson in his speech, was 97% publicly funded.\n\nWe got vaccines in under a\xe2\x80\xa6'",10945,None,222,614
2021-10-09 03:40:41,"b'RT @calmecam: Canada quietly distributed 3/4 of a million doses of AstraZeneca to Trinidad and Tobago, St Vincent and the Grenadines, Jamai\xe2\x80\xa6'",287,None,2266,2185
2021-10-09 03:40:34,"b'RT @SciNate: Just decided to bring my 2nd #AstraZeneca dose forward, and now I have a booking at a state hub within the hour. It really cou\xe2\x80\xa6'",61,AstraZeneca,22,195
2021-10-09 03:40:31,b'RT @wcchen: U.S. will accept WHO-approved COVID-19 vaccines for international visitors. AstraZeneca and other non-US vaccines good to go.\nh\xe2\x80\xa6',16,None,292,244
2021-10-09 03:40:28,"b'RT @calmecam: Canada quietly distributed 3/4 of a million doses of AstraZeneca to Trinidad and Tobago, St Vincent and the Grenadines, Jamai\xe2\x80\xa6'",287,None,374,976
2021-10-09 03:40:07,"b'RT @themohwgovjm: Vax sites will this weekend open across the island as the Ministry continues offering 1st, 2nd doses AstraZeneca &amp; the si\xe2\x80\xa6'",20,None,16690,18027
2021-10-09 03:39:31,b'RT @mattiecamp: 28 July: AstraZeneca mobile vans begin popping up in urban centres in inner SW Sydney https://t.co/CfcsM1yiD3',2,None,2454,4042
2021-10-09 03:39:24,"b'22. Because Italy and others have banned the Astrazeneca shot for under-60s.\n\n23. Because the Netherlands, Denmark,\xe2\x80\xa6 https://t.co/msheQhwahD'",0,None,566,905
2021-10-09 03:38:54,b'RT @terrelonge2016: Astra Zeneca!! Astra Zeneca!! Astra Zeneca!! #AstraZeneca #AstraZeneca #AstraZeneca - say it loud! The best vaccine is\xe2\x80\xa6',16,AstraZeneca,826,476
2021-10-09 03:38:46,b'RT @Petchary: Truly. I am heartily endorsing #AstraZeneca !! Go get it!!',1,AstraZeneca,826,476
2021-10-09 03:38:28,b'RT @mattiecamp: 28 July: AstraZeneca mobile vans begin popping up in urban centres in inner SW Sydney https://t.co/CfcsM1yiD3',2,None,2231,1291
2021-10-09 03:38:15,b'RT @CBCNews: Canada donated over three-quarters of a million doses of its surplus AstraZeneca vaccines to the Caribbean and South American\xe2\x80\xa6',32,None,1473,1052
2021-10-09 03:38:03,b'Truly. I am heartily endorsing #AstraZeneca !! Go get it!! https://t.co/zS7UkcQcVZ',1,AstraZeneca,16690,18027
2021-10-09 03:37:21,"b'RT @CrazeeKanuck: Toronto lockdown czar\xe2\x80\x99s husband has \xe2\x80\x98financial ties\xe2\x80\x99 to Pfizer, AstraZeneca\nhttps://t.co/t5hSevIFDi'",25,None,240,807
2021-10-09 03:36:53,b'RT @wcchen: U.S. will accept WHO-approved COVID-19 vaccines for international visitors. AstraZeneca and other non-US vaccines good to go.\nh\xe2\x80\xa6',16,None,614,818
2021-10-09 03:36:04,"b'RT @jasperward94: ""Trinidad and Tobago has donated 10,000 doses of AstraZeneca to The Bahamas, St Kitts and Nevis and Dominica. This was di\xe2\x80\xa6'",11,None,312,314
2021-10-09 03:35:56,"b'RT @steveusdin1: Oxford/AstraZeneca #COVID19 vaccine reduces symptomatic cases, not asymptomatic spread.\n@V2019N \nhttps://t.co/yUWxOktqBh h\xe2\x80\xa6'",19,COVID19,988,571
2021-10-09 03:35:54,b'28 July: AstraZeneca mobile vans begin popping up in urban centres in inner SW Sydney https://t.co/CfcsM1yiD3',2,None,697,330
2021-10-09 03:35:41,"b'RT @BellRibeiroAddy: The AstraZeneca vaccine, praised by Boris Johnson in his speech, was 97% publicly funded.\n\nWe got vaccines in under a\xe2\x80\xa6'",10945,None,120,87
2021-10-09 03:35:40,b'RT @CBCNews: Canada donated over three-quarters of a million doses of its surplus AstraZeneca vaccines to the Caribbean and South American\xe2\x80\xa6',32,None,13831,11771
2021-10-09 03:35:31,"b'RT @SciNate: Just decided to bring my 2nd #AstraZeneca dose forward, and now I have a booking at a state hub within the hour. It really cou\xe2\x80\xa6'",61,AstraZeneca,1029,1609
2021-10-09 03:35:00,"b'RT @themohwgovjm: Vax sites will this weekend open across the island as the Ministry continues offering 1st, 2nd doses AstraZeneca &amp; the si\xe2\x80\xa6'",20,None,54,849
2021-10-09 03:34:53,"b'RT @CrazeeKanuck: Toronto lockdown czar\xe2\x80\x99s husband has \xe2\x80\x98financial ties\xe2\x80\x99 to Pfizer, AstraZeneca\nhttps://t.co/t5hSevIFDi'",25,None,468,845
2021-10-09 03:34:49,"b'RT @BellRibeiroAddy: The AstraZeneca vaccine, praised by Boris Johnson in his speech, was 97% publicly funded.\n\nWe got vaccines in under a\xe2\x80\xa6'",10945,None,565,543
2021-10-09 03:34:21,"b'RT @carlosstelmac: Canada has donated over 750,000 AstraZeneca vaccine doses internationally since late summer | CBC News https://t.co/wCk9\xe2\x80\xa6'",2,None,481,1032
2021-10-09 03:33:38,"b'RT @SciNate: Just decided to bring my 2nd #AstraZeneca dose forward, and now I have a booking at a state hub within the hour. It really cou\xe2\x80\xa6'",61,AstraZeneca,952,2977
2021-10-09 03:33:20,"b""Luis: 0\nAstrazeneca's Side effects: 2""",0,None,187,120
2021-10-09 03:32:54,b'RT @wcchen: U.S. will accept WHO-approved COVID-19 vaccines for international visitors. AstraZeneca and other non-US vaccines good to go.\nh\xe2\x80\xa6',16,None,609,541
2021-10-09 03:32:39,"b""@mujujunior1 @AstraZeneca This isn't in the vaccines. Reported for false information.""",0,None,4217,4540
2021-10-09 03:31:50,"b'RT @calmecam: Canada quietly distributed 3/4 of a million doses of AstraZeneca to Trinidad and Tobago, St Vincent and the Grenadines, Jamai\xe2\x80\xa6'",287,None,319,5003
2021-10-09 03:31:10,"b'RT @DrJohnB2: 48-year-old man \n- 13 days after receiving the 1st dose of the #CovidVaccine (AstraZeneca): haematuria (blood in the urine),\xe2\x80\xa6'",191,CovidVaccine,1180,2347
2021-10-09 03:31:09,"b'RT @calmecam: Canada quietly distributed 3/4 of a million doses of AstraZeneca to Trinidad and Tobago, St Vincent and the Grenadines, Jamai\xe2\x80\xa6'",287,None,1271,1492
2021-10-09 03:31:05,b'@mujujunior1 @AstraZeneca 2010? Why are you spamming the hashtag #BrianLaundrie?',0,BrianLaundrie,4217,4540
2021-10-09 03:30:37,b'RT @wcchen: U.S. will accept WHO-approved COVID-19 vaccines for international visitors. AstraZeneca and other non-US vaccines good to go.\nh\xe2\x80\xa6',16,None,895,1737
2021-10-09 03:30:37,"b'RT @SciNate: Just decided to bring my 2nd #AstraZeneca dose forward, and now I have a booking at a state hub within the hour. It really cou\xe2\x80\xa6'",61,AstraZeneca,1251,1569
2021-10-09 03:30:30,"b""@Sallybucket259 @davidmweissman I'm in the AstraZeneca trial, two months behind you. I'm slated for a booster next month.""",0,None,58,378
2021-10-09 03:29:10,b'RT @wcchen: U.S. will accept WHO-approved COVID-19 vaccines for international visitors. AstraZeneca and other non-US vaccines good to go.\nh\xe2\x80\xa6',16,None,16690,18027
2021-10-09 03:29:09,"b""After waiting for 12 weeks, I'm finally fully vaxxed. Hoping that Astrazeneca will be nicer this time around. \xf0\x9f\x98\x84\xf0\x9f\x98\x84""",0,None,627,535
2021-10-09 03:28:06,b'U.S. will accept WHO-approved COVID-19 vaccines for international visitors. AstraZeneca and other non-US vaccines g\xe2\x80\xa6 https://t.co/zdsfifzYhi',16,None,17464,800
2021-10-09 03:27:21,b'@davidmweissman Because an opportunity to participate in a research study of the AstraZeneca shot became available\xe2\x80\xa6 https://t.co/JNI8Jmo8gF',0,None,58,378
2021-10-09 03:27:13,"b'RT @themohwgovjm: Vax sites will this weekend open across the island as the Ministry continues offering 1st, 2nd doses AstraZeneca &amp; the si\xe2\x80\xa6'",20,None,160,718
2021-10-09 03:27:01,b'RT @illegalblonde98: I chose AstraZeneca because it sounds more like a psytrance festival',114,None,77,247
2021-10-09 03:26:43,"b'RT @themohwgovjm: Vax sites will this weekend open across the island as the Ministry continues offering 1st, 2nd doses AstraZeneca &amp; the si\xe2\x80\xa6'",20,None,826,476
2021-10-09 03:26:17,"b'RT @themohwgovjm: Vax sites will this weekend open across the island as the Ministry continues offering 1st, 2nd doses AstraZeneca &amp; the si\xe2\x80\xa6'",20,None,444,2262
2021-10-09 03:25:53,"b'RT @calmecam: Canada quietly distributed 3/4 of a million doses of AstraZeneca to Trinidad and Tobago, St Vincent and the Grenadines, Jamai\xe2\x80\xa6'",287,None,2275,2197
2021-10-07 15:48:03,b'RT @YourAlberta: Albertans travelling to places that don\xe2\x80\x99t recognize AstraZeneca or mixed series vaccines can now get additional doses. \n\nB\xe2\x80\xa6',11,None,503,557
2021-10-07 15:48:00,"b'RT @BellRibeiroAddy: The AstraZeneca vaccine, praised by Boris Johnson in his speech, was 97% publicly funded.\n\nWe got vaccines in under a\xe2\x80\xa6'",10945,None,3690,1573
2021-10-07 15:47:51,"b'RT @AdamJSchwarz: Johnson says ""it was the private sector"" that developed the Covid vaccine. ""It was capitalism that ensured we had a vacci\xe2\x80\xa6'",5081,None,2144,3008
2021-10-07 15:47:51,"b'RT @BellRibeiroAddy: The AstraZeneca vaccine, praised by Boris Johnson in his speech, was 97% publicly funded.\n\nWe got vaccines in under a\xe2\x80\xa6'",10945,None,119,739
2021-10-07 15:47:49,"b'RT @BellRibeiroAddy: The AstraZeneca vaccine, praised by Boris Johnson in his speech, was 97% publicly funded.\n\nWe got vaccines in under a\xe2\x80\xa6'",10945,None,502,788
2021-10-07 15:47:31,"b'RT @BellRibeiroAddy: The AstraZeneca vaccine, praised by Boris Johnson in his speech, was 97% publicly funded.\n\nWe got vaccines in under a\xe2\x80\xa6'",10945,None,63,38
2021-10-07 15:47:21,"b'RT @BellRibeiroAddy: The AstraZeneca vaccine, praised by Boris Johnson in his speech, was 97% publicly funded.\n\nWe got vaccines in under a\xe2\x80\xa6'",10945,None,95,1043
2021-10-07 15:46:47,"b'RT @AdamJSchwarz: Johnson says ""it was the private sector"" that developed the Covid vaccine. ""It was capitalism that ensured we had a vacci\xe2\x80\xa6'",5081,None,1058,1107
2021-10-07 15:46:20,"b'RT @BellRibeiroAddy: The AstraZeneca vaccine, praised by Boris Johnson in his speech, was 97% publicly funded.\n\nWe got vaccines in under a\xe2\x80\xa6'",10945,None,1075,232
2021-10-07 15:46:18,"b'RT @BellRibeiroAddy: The AstraZeneca vaccine, praised by Boris Johnson in his speech, was 97% publicly funded.\n\nWe got vaccines in under a\xe2\x80\xa6'",10945,None,116,383
2021-10-07 15:46:14,"b'RT @BellRibeiroAddy: The AstraZeneca vaccine, praised by Boris Johnson in his speech, was 97% publicly funded.\n\nWe got vaccines in under a\xe2\x80\xa6'",10945,None,102,269
2021-10-07 15:46:12,"b'RT @livemint: The Pune-based pharma company SII has also been allowed to supply bulk #Covishield vaccine, which is equivalent to around 3 c\xe2\x80\xa6'",17,Covishield,3125,29
2021-10-07 15:45:44,"b'RT @BellRibeiroAddy: The AstraZeneca vaccine, praised by Boris Johnson in his speech, was 97% publicly funded.\n\nWe got vaccines in under a\xe2\x80\xa6'",10945,None,1396,194
2021-10-07 15:45:40,"b'@CRTV_web Le vaccin astraZeneca, le vaccin Sinopharm et le Vaccin Johnson and Johnson'",0,None,20,82
2021-10-07 15:45:19,"b'RT @BellRibeiroAddy: The AstraZeneca vaccine, praised by Boris Johnson in his speech, was 97% publicly funded.\n\nWe got vaccines in under a\xe2\x80\xa6'",10945,None,518,348
2021-10-07 15:45:05,"b'Vietnam to buy 400,000 AstraZeneca vaccines from Hungary https://t.co/fSM7KHPu0F #Business https://t.co/eQQT88jDQQ #news 467'",0,Business,3445,50
2021-10-07 15:44:56,b'How can unvaccinated be a risk to the vaccinated ? \n#COVID \n#Covid_19 \n#AstraZeneca \n#DeltaVariant \n#COVID19Vic\xe2\x80\xa6 https://t.co/wqh1fLtymv',0,COVID,164,164
2021-10-07 15:44:55,b'RT @illegalblonde98: I chose AstraZeneca because it sounds more like a psytrance festival',114,None,650,46
2021-10-07 15:44:49,b'RT @tweetannylee: @markamerica Used in AstraZeneca as well (HEK 293). https://t.co/IqJJprvwGy',4,None,8274,8675
2021-10-07 15:44:25,"b'RT @BellRibeiroAddy: The AstraZeneca vaccine, praised by Boris Johnson in his speech, was 97% publicly funded.\n\nWe got vaccines in under a\xe2\x80\xa6'",10945,None,549,2230
2021-10-07 15:44:22,b'RT @CongressmanRaja: I\xe2\x80\x99m very glad the White House listened to us - their reported plan to share unused AstraZeneca vaccines with countries\xe2\x80\xa6',1145,None,131,756
2021-10-07 15:44:12,"b'RT @BellRibeiroAddy: The AstraZeneca vaccine, praised by Boris Johnson in his speech, was 97% publicly funded.\n\nWe got vaccines in under a\xe2\x80\xa6'",10945,None,249,281
2021-10-07 15:44:10,"b'RT @BellRibeiroAddy: The AstraZeneca vaccine, praised by Boris Johnson in his speech, was 97% publicly funded.\n\nWe got vaccines in under a\xe2\x80\xa6'",10945,None,1405,838
2021-10-07 15:44:05,"b'RT @BellRibeiroAddy: The AstraZeneca vaccine, praised by Boris Johnson in his speech, was 97% publicly funded.\n\nWe got vaccines in under a\xe2\x80\xa6'",10945,None,220,74
2021-10-07 15:43:59,"b'RT @Kevin_Maguire: Johnson\'s accused of a ""bare-faced lie"" for attributing Covid vaccine success to capitalism, @GlobalJusticeUK saying dev\xe2\x80\xa6'",238,None,190,753
2021-10-07 15:43:53,"b'RT @BellRibeiroAddy: The AstraZeneca vaccine, praised by Boris Johnson in his speech, was 97% publicly funded.\n\nWe got vaccines in under a\xe2\x80\xa6'",10945,None,299,171
2021-10-07 15:43:50,"b'RT @AdamJSchwarz: Johnson says ""it was the private sector"" that developed the Covid vaccine. ""It was capitalism that ensured we had a vacci\xe2\x80\xa6'",5081,None,453,1545
2021-10-07 15:43:49,"b'RT @BellRibeiroAddy: The AstraZeneca vaccine, praised by Boris Johnson in his speech, was 97% publicly funded.\n\nWe got vaccines in under a\xe2\x80\xa6'",10945,None,350,307
2021-10-07 15:43:46,b'RT @MartinDaubney: Sweden &amp; Denmark both suspend use of Moderna jab in young people due to \xe2\x80\x9cincreased risk of heart inflammation\xe2\x80\x9d\n\nA previo\xe2\x80\xa6',181,None,9859,6535
2021-10-07 15:43:44,"b'RT @BellRibeiroAddy: The AstraZeneca vaccine, praised by Boris Johnson in his speech, was 97% publicly funded.\n\nWe got vaccines in under a\xe2\x80\xa6'",10945,None,560,884
2021-10-07 15:43:42,b'RT @CongressmanRaja: I\xe2\x80\x99m very glad the White House listened to us - their reported plan to share unused AstraZeneca vaccines with countries\xe2\x80\xa6',1145,None,35,750
2021-10-07 15:43:41,"b'RT @BellRibeiroAddy: The AstraZeneca vaccine, praised by Boris Johnson in his speech, was 97% publicly funded.\n\nWe got vaccines in under a\xe2\x80\xa6'",10945,None,727,617
2021-10-07 15:43:37,"b'RT @BellRibeiroAddy: The AstraZeneca vaccine, praised by Boris Johnson in his speech, was 97% publicly funded.\n\nWe got vaccines in under a\xe2\x80\xa6'",10945,None,211,330
2021-10-07 15:43:32,"b'RT @BellRibeiroAddy: The AstraZeneca vaccine, praised by Boris Johnson in his speech, was 97% publicly funded.\n\nWe got vaccines in under a\xe2\x80\xa6'",10945,None,450,140
2021-10-07 15:43:29,"b'RT @BellRibeiroAddy: The AstraZeneca vaccine, praised by Boris Johnson in his speech, was 97% publicly funded.\n\nWe got vaccines in under a\xe2\x80\xa6'",10945,None,251,594
2021-10-07 15:43:22,"b'RT @BellRibeiroAddy: The AstraZeneca vaccine, praised by Boris Johnson in his speech, was 97% publicly funded.\n\nWe got vaccines in under a\xe2\x80\xa6'",10945,None,37,143
2021-10-07 15:43:21,"b'RT @AdamJSchwarz: Johnson says ""it was the private sector"" that developed the Covid vaccine. ""It was capitalism that ensured we had a vacci\xe2\x80\xa6'",5081,None,786,657
2021-10-07 15:43:16,"b'RT @BellRibeiroAddy: The AstraZeneca vaccine, praised by Boris Johnson in his speech, was 97% publicly funded.\n\nWe got vaccines in under a\xe2\x80\xa6'",10945,None,868,758
2021-10-07 15:43:09,"b'RT @BellRibeiroAddy: The AstraZeneca vaccine, praised by Boris Johnson in his speech, was 97% publicly funded.\n\nWe got vaccines in under a\xe2\x80\xa6'",10945,None,449,89
2021-10-07 15:42:55,"b'RT @BellRibeiroAddy: The AstraZeneca vaccine, praised by Boris Johnson in his speech, was 97% publicly funded.\n\nWe got vaccines in under a\xe2\x80\xa6'",10945,None,126,669
2021-10-07 15:42:42,"b'RT @BellRibeiroAddy: The AstraZeneca vaccine, praised by Boris Johnson in his speech, was 97% publicly funded.\n\nWe got vaccines in under a\xe2\x80\xa6'",10945,None,1168,993
2021-10-07 15:42:32,b'AstraZeneca gang!',0,None,94,96
2021-10-07 15:42:29,b'RT @340BHealth: Did you hear @AstraZeneca acknowledge it would owe hundreds of millions of dollars per month in fines for denying #340B dis\xe2\x80\xa6',3,340B,204,503
